OrderID,Status,Date,Time,Cost,Item,
12648,Complete,3/3/2025,17:07,24,"Taro Tea, Matcha Tea, Matcha Tea",0
12649,Complete,3/3/2025,13:26,15.5,"Fruit Tea, Taro Tea",0
12650,Complete,3/3/2025,9:20,24,"Taro Tea, Matcha Tea, Matcha Tea",0
12651,Complete,3/3/2025,20:09,15,"Matcha Tea, Classic Milk Tea",0
12652,Complete,3/3/2025,18:04,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
12653,Complete,3/3/2025,20:54,7.5,Fruit Tea,0
12654,Complete,3/3/2025,10:54,23.5,"Fruit Tea, Taro Tea, Taro Tea",0
12655,Complete,3/3/2025,18:36,14.5,"Fruit Tea, Classic Milk Tea",0
12656,Complete,3/3/2025,19:29,15.5,"Taro Tea, Fruit Tea",0
12657,Complete,3/3/2025,20:24,8,Matcha Tea,0
12658,Complete,3/3/2025,10:44,7,Classic Milk Tea,0
12659,Complete,3/3/2025,15:55,23,"Taro Tea, Classic Milk Tea, Matcha Tea",0
12660,Complete,3/3/2025,11:21,14.5,"Fruit Tea, Classic Milk Tea",0
12661,Complete,3/3/2025,21:09,8,Matcha Tea,0
12662,Complete,3/3/2025,15:59,7,Classic Milk Tea,0
12663,Complete,3/3/2025,18:30,7,Classic Milk Tea,0
12664,Complete,3/3/2025,18:25,23.5,"Taro Tea, Fruit Tea, Taro Tea",0
12665,Complete,3/3/2025,13:15,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
12666,Complete,3/3/2025,9:45,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
12667,Complete,3/3/2025,12:00,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
12668,Complete,3/3/2025,10:39,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
12669,Complete,3/3/2025,19:12,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
12670,Complete,3/3/2025,20:28,23.5,"Fruit Tea, Taro Tea, Taro Tea",0
12671,Complete,3/3/2025,17:04,8,Matcha Tea,0
12672,Complete,3/3/2025,21:40,8,Matcha Tea,0
12673,Complete,3/3/2025,14:28,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
12674,Complete,3/3/2025,9:54,7,Classic Milk Tea,0
12675,Complete,3/3/2025,17:11,24,"Taro Tea, Taro Tea, Matcha Tea",0
12676,Complete,3/3/2025,15:00,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
12677,Complete,3/3/2025,12:32,14.5,"Classic Milk Tea, Fruit Tea",0
12678,Complete,3/3/2025,21:32,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
12679,Complete,3/3/2025,19:04,14.5,"Classic Milk Tea, Fruit Tea",0
12680,Complete,3/3/2025,20:45,8,Matcha Tea,0
12681,Complete,3/3/2025,16:44,24,"Taro Tea, Taro Tea, Taro Tea",0
12682,Complete,3/3/2025,12:11,7,Classic Milk Tea,0
12683,Complete,3/3/2025,11:05,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
12684,Complete,3/3/2025,19:55,8,Matcha Tea,0
12685,Complete,3/3/2025,10:51,8,Matcha Tea,0
12686,Complete,3/3/2025,11:06,14.5,"Fruit Tea, Classic Milk Tea",0
12687,Complete,3/3/2025,16:43,15.5,"Fruit Tea, Taro Tea",0
12688,Complete,3/3/2025,19:27,15.5,"Fruit Tea, Matcha Tea",0
12689,Complete,3/3/2025,19:46,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
12690,Complete,3/3/2025,19:51,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
12691,Complete,3/3/2025,15:14,8,Taro Tea,0
12692,Complete,3/3/2025,12:44,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
12693,Complete,3/3/2025,18:42,7,Classic Milk Tea,0
12694,Complete,3/3/2025,13:31,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
12695,Complete,3/3/2025,13:47,7,Classic Milk Tea,0
12696,Complete,3/3/2025,16:45,23,"Classic Milk Tea, Taro Tea, Matcha Tea",0
12697,Complete,3/3/2025,15:08,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
12698,Complete,3/3/2025,21:04,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
12699,Complete,3/3/2025,17:17,8,Taro Tea,0
12700,Complete,3/3/2025,15:53,14.5,"Classic Milk Tea, Fruit Tea",0
12701,Complete,3/3/2025,12:20,8,Taro Tea,0
12702,Complete,3/3/2025,16:51,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
12703,Complete,3/3/2025,21:45,7,Classic Milk Tea,0
12704,Complete,3/3/2025,15:32,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
12705,Complete,3/3/2025,21:27,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
12706,Complete,3/3/2025,18:02,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
12707,Complete,3/3/2025,19:59,7.5,Fruit Tea,0
12708,Complete,3/3/2025,13:06,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
12709,Complete,3/3/2025,9:30,7.5,Fruit Tea,0
12710,Complete,3/3/2025,20:19,22.5,"Classic Milk Tea, Matcha Tea, Fruit Tea",0
12711,Complete,3/3/2025,13:48,15,"Taro Tea, Classic Milk Tea",0
12712,Complete,3/3/2025,21:02,15.5,"Fruit Tea, Matcha Tea",0
12713,Complete,3/3/2025,15:53,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
12714,Complete,3/3/2025,12:05,8,Matcha Tea,0
12715,Complete,3/3/2025,17:26,8,Taro Tea,0
12716,Complete,3/3/2025,19:22,23,"Fruit Tea, Taro Tea, Fruit Tea",0
12717,Complete,3/3/2025,14:34,24,"Taro Tea, Taro Tea, Matcha Tea",0
12718,Complete,3/3/2025,12:29,15,"Matcha Tea, Classic Milk Tea",0
12719,Complete,3/3/2025,19:36,7,Classic Milk Tea,0
12720,Complete,3/3/2025,21:26,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
12721,Complete,3/3/2025,12:22,7,Classic Milk Tea,0
12722,Complete,3/3/2025,17:08,7.5,Fruit Tea,0
12723,Complete,3/3/2025,16:36,14.5,"Fruit Tea, Classic Milk Tea",0
12724,Complete,3/3/2025,10:56,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
12725,Complete,3/3/2025,10:33,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
12726,Complete,3/3/2025,20:47,15,"Matcha Tea, Classic Milk Tea",0
12727,Complete,3/3/2025,9:55,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
12728,Complete,3/3/2025,17:53,8,Matcha Tea,0
12729,Complete,3/3/2025,13:43,22,"Classic Milk Tea, Taro Tea, Classic Milk Tea",0
12730,Complete,3/3/2025,17:44,7,Classic Milk Tea,0
12731,Complete,3/3/2025,10:11,24,"Matcha Tea, Taro Tea, Matcha Tea",0
12732,Complete,3/3/2025,17:34,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
12733,Complete,3/3/2025,15:44,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
12734,Complete,3/3/2025,12:05,8,Matcha Tea,0
12735,Complete,3/3/2025,17:37,7.5,Fruit Tea,0
12736,Complete,3/3/2025,15:48,15.5,"Matcha Tea, Fruit Tea",0
12737,Complete,3/3/2025,18:32,8,Taro Tea,0
12738,Complete,3/3/2025,21:43,8,Matcha Tea,0
12739,Complete,3/3/2025,18:02,15,"Classic Milk Tea, Matcha Tea",0
12740,Complete,3/3/2025,19:22,15,"Fruit Tea, Fruit Tea",0
12741,Complete,3/3/2025,14:34,7,Classic Milk Tea,0
12742,Complete,3/3/2025,12:06,15.5,"Fruit Tea, Matcha Tea",0
12743,Complete,3/3/2025,21:44,15,"Fruit Tea, Fruit Tea",0
12744,Complete,3/3/2025,20:03,7.5,Fruit Tea,0
12745,Complete,3/3/2025,18:35,7,Classic Milk Tea,0
12746,Complete,3/3/2025,14:52,7.5,Fruit Tea,0
12747,Complete,3/3/2025,18:12,22.5,"Classic Milk Tea, Matcha Tea, Fruit Tea",0
12748,Complete,3/3/2025,18:08,7.5,Fruit Tea,0
12749,Complete,3/3/2025,16:38,8,Matcha Tea,0
12750,Complete,3/3/2025,12:44,15,"Taro Tea, Classic Milk Tea",0
12751,Complete,3/3/2025,15:47,14.5,"Fruit Tea, Classic Milk Tea",0
12752,Complete,3/3/2025,18:24,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
12753,Complete,3/3/2025,12:11,15.5,"Taro Tea, Fruit Tea",0
12754,Complete,3/3/2025,20:30,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
12755,Complete,3/3/2025,18:24,8,Taro Tea,0
12756,Complete,3/3/2025,11:11,22,"Fruit Tea, Classic Milk Tea, Fruit Tea",0
12757,Complete,3/3/2025,15:25,7.5,Fruit Tea,0
12758,Complete,3/3/2025,14:17,24,"Taro Tea, Matcha Tea, Taro Tea",0
12759,Complete,3/3/2025,12:31,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
12760,Complete,3/3/2025,18:41,15,"Matcha Tea, Classic Milk Tea",0
12761,Complete,3/3/2025,11:19,8,Matcha Tea,0
12762,Complete,3/3/2025,19:17,8,Matcha Tea,0
12763,Complete,3/3/2025,15:39,8,Matcha Tea,0
12764,Complete,3/3/2025,9:35,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
12765,Complete,3/3/2025,9:58,7,Classic Milk Tea,0
12766,Complete,3/3/2025,13:04,8,Taro Tea,0
12767,Complete,3/3/2025,9:53,15,"Classic Milk Tea, Taro Tea",0
12768,Complete,3/3/2025,12:32,7.5,Fruit Tea,0
12769,Complete,3/3/2025,18:14,8,Taro Tea,0
12770,Complete,3/3/2025,11:59,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
12771,Complete,3/3/2025,12:37,8,Matcha Tea,0
12772,Complete,3/3/2025,18:47,15,"Classic Milk Tea, Taro Tea",0
12773,Complete,3/3/2025,13:45,8,Taro Tea,0
12774,Complete,3/3/2025,21:46,7,Classic Milk Tea,0
12775,Complete,3/3/2025,9:39,22.5,"Fruit Tea, Classic Milk Tea, Matcha Tea",0
12776,Complete,3/3/2025,17:44,15,"Classic Milk Tea, Taro Tea",0
12777,Complete,3/3/2025,9:08,14.5,"Classic Milk Tea, Fruit Tea",0
12778,Complete,3/3/2025,10:19,23.5,"Fruit Tea, Taro Tea, Taro Tea",0
12779,Complete,3/3/2025,21:04,23.5,"Fruit Tea, Taro Tea, Taro Tea",0
12780,Complete,3/3/2025,20:50,15,"Classic Milk Tea, Taro Tea",0
12781,Complete,3/3/2025,20:07,7,Classic Milk Tea,0
12782,Complete,3/3/2025,19:56,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
12783,Complete,3/3/2025,11:10,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
12784,Complete,3/3/2025,21:19,14.5,"Classic Milk Tea, Fruit Tea",0
12785,Complete,3/3/2025,14:16,7.5,Fruit Tea,0
12786,Complete,3/3/2025,17:27,23,"Classic Milk Tea, Taro Tea, Matcha Tea",0
12787,Complete,3/3/2025,21:27,15.5,"Matcha Tea, Fruit Tea",0
12788,Complete,3/3/2025,9:43,16,"Matcha Tea, Matcha Tea",0
12789,Complete,3/3/2025,14:38,23,"Taro Tea, Matcha Tea, Classic Milk Tea",0
12790,Complete,3/3/2025,17:37,7,Classic Milk Tea,0
12791,Complete,3/3/2025,10:12,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
12792,Complete,3/3/2025,11:45,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
12793,Complete,3/3/2025,11:31,15.5,"Fruit Tea, Matcha Tea",0
12794,Complete,3/3/2025,16:20,15.5,"Fruit Tea, Matcha Tea",0
12795,Complete,3/3/2025,20:08,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
12796,Complete,3/3/2025,9:51,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
12797,Complete,3/3/2025,14:25,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
12798,Complete,3/3/2025,17:31,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
12799,Complete,3/3/2025,20:17,15.5,"Taro Tea, Fruit Tea",0
12800,Complete,3/3/2025,14:18,15.5,"Matcha Tea, Fruit Tea",0
12801,Complete,3/3/2025,16:30,7,Classic Milk Tea,0
12802,Complete,3/3/2025,11:01,8,Taro Tea,0
12803,Complete,3/3/2025,12:04,7,Classic Milk Tea,0
12804,Complete,3/3/2025,19:35,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
12805,Complete,3/3/2025,12:21,15.5,"Matcha Tea, Fruit Tea",0
12806,Complete,3/3/2025,18:24,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
12807,Complete,3/3/2025,10:30,8,Taro Tea,0
12808,Complete,3/3/2025,18:06,14,"Classic Milk Tea, Classic Milk Tea",0
12809,Complete,3/3/2025,16:15,15,"Taro Tea, Classic Milk Tea",0
12810,Complete,3/3/2025,18:08,24,"Matcha Tea, Matcha Tea, Taro Tea",0
12811,Complete,3/3/2025,10:26,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
12812,Complete,3/3/2025,14:52,16,"Matcha Tea, Matcha Tea",0
12813,Complete,3/3/2025,9:48,8,Matcha Tea,0
12814,Complete,3/3/2025,16:14,16,"Taro Tea, Taro Tea",0
12815,Complete,3/3/2025,18:13,8,Taro Tea,0
12816,Complete,3/3/2025,17:50,7.5,Fruit Tea,0
12817,Complete,3/3/2025,21:49,7,Classic Milk Tea,0
12818,Complete,3/3/2025,11:12,15.5,"Fruit Tea, Taro Tea",0
12819,Complete,3/3/2025,17:06,23.5,"Fruit Tea, Matcha Tea, Taro Tea",0
12820,Complete,3/3/2025,11:46,16,"Taro Tea, Matcha Tea",0
12821,Complete,3/3/2025,13:44,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
12822,Complete,3/3/2025,9:33,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
12823,Complete,3/3/2025,10:04,24,"Matcha Tea, Taro Tea, Matcha Tea",0
12824,Complete,3/3/2025,21:28,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
12825,Complete,3/3/2025,9:31,7.5,Fruit Tea,0
12826,Complete,3/3/2025,20:31,23,"Fruit Tea, Fruit Tea, Taro Tea",0
12827,Complete,3/3/2025,11:17,8,Taro Tea,0
12828,Complete,3/3/2025,9:34,8,Matcha Tea,0
12829,Complete,3/3/2025,15:53,7.5,Fruit Tea,0
12830,Complete,3/3/2025,15:33,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
12831,Complete,3/3/2025,19:40,24,"Taro Tea, Matcha Tea, Taro Tea",0
12832,Complete,3/3/2025,16:37,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
12833,Complete,3/3/2025,19:20,15,"Matcha Tea, Classic Milk Tea",0
12834,Complete,3/3/2025,16:57,15.5,"Fruit Tea, Matcha Tea",0
12835,Complete,3/3/2025,20:31,22.5,"Classic Milk Tea, Fruit Tea, Matcha Tea",0
12836,Complete,3/3/2025,15:37,16,"Matcha Tea, Taro Tea",0
12837,Complete,3/3/2025,10:21,16,"Matcha Tea, Matcha Tea",0
12838,Complete,3/3/2025,17:52,14,"Classic Milk Tea, Classic Milk Tea",0
12839,Complete,3/3/2025,15:41,22.5,"Taro Tea, Classic Milk Tea, Fruit Tea",0
12840,Complete,3/3/2025,10:21,8,Taro Tea,0
12841,Complete,3/3/2025,14:31,7.5,Fruit Tea,0
12842,Complete,3/3/2025,14:48,8,Taro Tea,0
12843,Complete,3/3/2025,10:36,15.5,"Taro Tea, Fruit Tea",0
12844,Complete,3/3/2025,19:50,22.5,"Classic Milk Tea, Fruit Tea, Matcha Tea",0
12845,Complete,3/3/2025,16:16,16,"Taro Tea, Taro Tea",0
12846,Complete,3/3/2025,12:44,15,"Classic Milk Tea, Taro Tea",0
12847,Complete,3/4/2025,9:02,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
12848,Complete,3/4/2025,11:52,24,"Taro Tea, Matcha Tea, Matcha Tea",0
12849,Complete,3/4/2025,11:07,8,Taro Tea,0
12850,Complete,3/4/2025,10:00,16,"Taro Tea, Taro Tea",0
12851,Complete,3/4/2025,14:00,8,Taro Tea,0
12852,Complete,3/4/2025,15:17,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
12853,Complete,3/4/2025,10:54,8,Taro Tea,0
12854,Complete,3/4/2025,14:26,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
12855,Complete,3/4/2025,16:16,15.5,"Taro Tea, Fruit Tea",0
12856,Complete,3/4/2025,20:38,16,"Matcha Tea, Matcha Tea",0
12857,Complete,3/4/2025,19:00,15,"Matcha Tea, Classic Milk Tea",0
12858,Complete,3/4/2025,13:13,7,Classic Milk Tea,0
12859,Complete,3/4/2025,13:15,23,"Fruit Tea, Taro Tea, Fruit Tea",0
12860,Complete,3/4/2025,15:17,8,Taro Tea,0
12861,Complete,3/4/2025,9:37,8,Taro Tea,0
12862,Complete,3/4/2025,17:51,14,"Classic Milk Tea, Classic Milk Tea",0
12863,Complete,3/4/2025,15:53,15,"Matcha Tea, Classic Milk Tea",0
12864,Complete,3/4/2025,15:58,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
12865,Complete,3/4/2025,12:10,15,"Matcha Tea, Classic Milk Tea",0
12866,Complete,3/4/2025,18:20,8,Matcha Tea,0
12867,Complete,3/4/2025,12:30,8,Taro Tea,0
12868,Complete,3/4/2025,11:16,23.5,"Fruit Tea, Matcha Tea, Taro Tea",0
12869,Complete,3/4/2025,10:48,15,"Classic Milk Tea, Matcha Tea",0
12870,Complete,3/4/2025,19:15,21.5,"Classic Milk Tea, Classic Milk Tea, Fruit Tea",0
12871,Complete,3/4/2025,15:17,14.5,"Fruit Tea, Classic Milk Tea",0
12872,Complete,3/4/2025,17:28,22,"Fruit Tea, Fruit Tea, Classic Milk Tea",0
12873,Complete,3/4/2025,17:10,16,"Taro Tea, Matcha Tea",0
12874,Complete,3/4/2025,9:19,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
12875,Complete,3/4/2025,20:08,15,"Matcha Tea, Classic Milk Tea",0
12876,Complete,3/4/2025,16:46,7.5,Fruit Tea,0
12877,Complete,3/4/2025,14:23,8,Taro Tea,0
12878,Complete,3/4/2025,15:53,15,"Matcha Tea, Classic Milk Tea",0
12879,Complete,3/4/2025,10:43,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
12880,Complete,3/4/2025,21:52,8,Matcha Tea,0
12881,Complete,3/4/2025,15:17,15.5,"Fruit Tea, Matcha Tea",0
12882,Complete,3/4/2025,19:57,8,Matcha Tea,0
12883,Complete,3/4/2025,14:21,23.5,"Fruit Tea, Matcha Tea, Taro Tea",0
12884,Complete,3/4/2025,19:35,16,"Taro Tea, Matcha Tea",0
12885,Complete,3/4/2025,15:16,7,Classic Milk Tea,0
12886,Complete,3/4/2025,16:26,22.5,"Matcha Tea, Fruit Tea, Classic Milk Tea",0
12887,Complete,3/4/2025,16:11,16,"Taro Tea, Taro Tea",0
12888,Complete,3/4/2025,21:48,24,"Taro Tea, Taro Tea, Matcha Tea",0
12889,Complete,3/4/2025,10:48,15,"Classic Milk Tea, Taro Tea",0
12890,Complete,3/4/2025,13:51,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
12891,Complete,3/4/2025,11:37,15,"Taro Tea, Classic Milk Tea",0
12892,Complete,3/4/2025,18:31,23,"Taro Tea, Classic Milk Tea, Matcha Tea",0
12893,Complete,3/4/2025,12:43,14.5,"Classic Milk Tea, Fruit Tea",0
12894,Complete,3/4/2025,12:46,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
12895,Complete,3/4/2025,12:20,14,"Classic Milk Tea, Classic Milk Tea",0
12896,Complete,3/4/2025,10:12,22.5,"Classic Milk Tea, Matcha Tea, Fruit Tea",0
12897,Complete,3/4/2025,18:50,15,"Matcha Tea, Classic Milk Tea",0
12898,Complete,3/4/2025,18:47,15.5,"Fruit Tea, Matcha Tea",0
12899,Complete,3/4/2025,11:12,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
12900,Complete,3/4/2025,21:12,15,"Matcha Tea, Classic Milk Tea",0
12901,Complete,3/4/2025,11:08,7,Classic Milk Tea,0
12902,Complete,3/4/2025,14:34,23.5,"Fruit Tea, Matcha Tea, Taro Tea",0
12903,Complete,3/4/2025,18:15,8,Taro Tea,0
12904,Complete,3/4/2025,15:06,15,"Taro Tea, Classic Milk Tea",0
12905,Complete,3/4/2025,18:33,7,Classic Milk Tea,0
12906,Complete,3/4/2025,13:03,15.5,"Taro Tea, Fruit Tea",0
12907,Complete,3/4/2025,18:13,16,"Matcha Tea, Taro Tea",0
12908,Complete,3/4/2025,18:34,15.5,"Fruit Tea, Taro Tea",0
12909,Complete,3/4/2025,19:34,8,Matcha Tea,0
12910,Complete,3/4/2025,16:39,8,Taro Tea,0
12911,Complete,3/4/2025,13:07,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
12912,Complete,3/4/2025,11:34,15.5,"Matcha Tea, Fruit Tea",0
12913,Complete,3/4/2025,11:48,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
12914,Complete,3/4/2025,16:43,14.5,"Fruit Tea, Classic Milk Tea",0
12915,Complete,3/4/2025,13:09,14.5,"Classic Milk Tea, Fruit Tea",0
12916,Complete,3/4/2025,18:11,15,"Classic Milk Tea, Taro Tea",0
12917,Complete,3/4/2025,18:00,15,"Classic Milk Tea, Matcha Tea",0
12918,Complete,3/4/2025,17:17,14.5,"Fruit Tea, Classic Milk Tea",0
12919,Complete,3/4/2025,21:32,14.5,"Fruit Tea, Classic Milk Tea",0
12920,Complete,3/4/2025,20:35,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
12921,Complete,3/4/2025,18:09,7.5,Fruit Tea,0
12922,Complete,3/4/2025,16:23,23,"Taro Tea, Classic Milk Tea, Matcha Tea",0
12923,Complete,3/4/2025,19:19,22.5,"Fruit Tea, Classic Milk Tea, Matcha Tea",0
12924,Complete,3/4/2025,20:41,14,"Classic Milk Tea, Classic Milk Tea",0
12925,Complete,3/4/2025,17:31,7,Classic Milk Tea,0
12926,Complete,3/4/2025,21:47,7,Classic Milk Tea,0
12927,Complete,3/4/2025,21:43,15,"Taro Tea, Classic Milk Tea",0
12928,Complete,3/4/2025,10:08,7,Classic Milk Tea,0
12929,Complete,3/4/2025,21:34,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
12930,Complete,3/4/2025,13:43,14,"Classic Milk Tea, Classic Milk Tea",0
12931,Complete,3/4/2025,13:13,23.5,"Fruit Tea, Taro Tea, Taro Tea",0
12932,Complete,3/4/2025,14:54,15,"Classic Milk Tea, Taro Tea",0
12933,Complete,3/4/2025,14:18,8,Taro Tea,0
12934,Complete,3/4/2025,13:38,7,Classic Milk Tea,0
12935,Complete,3/4/2025,14:25,15,"Fruit Tea, Fruit Tea",0
12936,Complete,3/4/2025,11:20,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
12937,Complete,3/4/2025,19:36,7.5,Fruit Tea,0
12938,Complete,3/4/2025,19:11,16,"Matcha Tea, Matcha Tea",0
12939,Complete,3/4/2025,21:36,15.5,"Fruit Tea, Taro Tea",0
12940,Complete,3/4/2025,12:09,8,Matcha Tea,0
12941,Complete,3/4/2025,13:17,8,Taro Tea,0
12942,Complete,3/4/2025,21:52,8,Taro Tea,0
12943,Complete,3/4/2025,9:18,24,"Taro Tea, Matcha Tea, Taro Tea",0
12944,Complete,3/4/2025,14:19,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
12945,Complete,3/4/2025,18:20,16,"Taro Tea, Taro Tea",0
12946,Complete,3/4/2025,10:09,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
12947,Complete,3/4/2025,15:54,8,Taro Tea,0
12948,Complete,3/4/2025,18:59,8,Matcha Tea,0
12949,Complete,3/4/2025,12:03,15.5,"Fruit Tea, Matcha Tea",0
12950,Complete,3/4/2025,19:26,14,"Classic Milk Tea, Classic Milk Tea",0
12951,Complete,3/4/2025,13:54,16,"Matcha Tea, Taro Tea",0
12952,Complete,3/4/2025,16:50,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
12953,Complete,3/4/2025,11:23,16,"Taro Tea, Taro Tea",0
12954,Complete,3/4/2025,19:43,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
12955,Complete,3/4/2025,17:58,8,Taro Tea,0
12956,Complete,3/4/2025,21:02,7.5,Fruit Tea,0
12957,Complete,3/4/2025,19:32,15,"Fruit Tea, Fruit Tea",0
12958,Complete,3/4/2025,14:13,23,"Taro Tea, Taro Tea, Classic Milk Tea",0
12959,Complete,3/4/2025,12:37,15.5,"Matcha Tea, Fruit Tea",0
12960,Complete,3/4/2025,13:18,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
12961,Complete,3/4/2025,17:03,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
12962,Complete,3/4/2025,17:50,24,"Taro Tea, Matcha Tea, Taro Tea",0
12963,Complete,3/4/2025,20:06,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
12964,Complete,3/4/2025,9:58,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
12965,Complete,3/4/2025,9:13,15,"Classic Milk Tea, Matcha Tea",0
12966,Complete,3/4/2025,18:35,14.5,"Classic Milk Tea, Fruit Tea",0
12967,Complete,3/4/2025,20:06,15.5,"Taro Tea, Fruit Tea",0
12968,Complete,3/4/2025,21:51,14.5,"Fruit Tea, Classic Milk Tea",0
12969,Complete,3/4/2025,10:43,15,"Classic Milk Tea, Taro Tea",0
12970,Complete,3/4/2025,17:14,14,"Classic Milk Tea, Classic Milk Tea",0
12971,Complete,3/4/2025,18:35,15.5,"Taro Tea, Fruit Tea",0
12972,Complete,3/4/2025,12:20,23,"Classic Milk Tea, Taro Tea, Matcha Tea",0
12973,Complete,3/4/2025,10:35,8,Matcha Tea,0
12974,Complete,3/4/2025,9:03,8,Taro Tea,0
12975,Complete,3/4/2025,18:45,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
12976,Complete,3/4/2025,17:13,15,"Taro Tea, Classic Milk Tea",0
12977,Complete,3/4/2025,21:21,14.5,"Fruit Tea, Classic Milk Tea",0
12978,Complete,3/4/2025,12:22,15.5,"Fruit Tea, Matcha Tea",0
12979,Complete,3/4/2025,10:55,15,"Classic Milk Tea, Taro Tea",0
12980,Complete,3/4/2025,10:41,14.5,"Classic Milk Tea, Fruit Tea",0
12981,Complete,3/4/2025,16:05,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
12982,Complete,3/4/2025,20:28,24,"Taro Tea, Taro Tea, Matcha Tea",0
12983,Complete,3/4/2025,19:54,14.5,"Classic Milk Tea, Fruit Tea",0
12984,Complete,3/4/2025,11:03,8,Taro Tea,0
12985,Complete,3/4/2025,18:36,7,Classic Milk Tea,0
12986,Complete,3/4/2025,14:21,8,Matcha Tea,0
12987,Complete,3/4/2025,12:44,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
12988,Complete,3/4/2025,10:09,8,Taro Tea,0
12989,Complete,3/4/2025,19:07,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
12990,Complete,3/4/2025,15:39,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
12991,Complete,3/4/2025,17:57,22,"Fruit Tea, Fruit Tea, Classic Milk Tea",0
12992,Complete,3/4/2025,14:49,8,Matcha Tea,0
