Order_ID,Product_ID,Item_ID,Size,Sugar,Ice,Extra_Milk
10903,10,10903 1,Medium,75,75,1
10904,22,10904 1,Medium,75,75,1
10905,22,10905 1,Small,50,50,0
10905,20,10905 1,Large,100,100,0
10905,13,10905 1,Bucees_Large,50,0,0
10905,15,10905 1,Bucees_Large,0,50,1
10905,25,10905 1,Medium,50,75,0
10906,7,10906 1,Small,100,50,1
10906,10,10906 1,Small,0,100,0
10906,25,10906 1,Bucees_Large,100,75,0
10906,15,10906 1,Bucees_Large,0,0,1
10906,8,10906 1,Bucees_Large,0,50,0
10907,24,10907 1,Medium,100,100,1
10907,10,10907 1,Small,75,0,1
10907,23,10907 1,Medium,50,50,0
10907,5,10907 1,Medium,75,0,1
10907,23,10907 1,Small,0,50,1
10908,10,10908 1,Medium,0,100,0
10909,21,10909 1,Small,0,100,1
10909,13,10909 1,Bucees_Large,75,100,1
10909,13,10909 1,Bucees_Large,100,0,1
10909,9,10909 1,Large,100,100,1
10910,7,10910 1,Large,75,100,0
10910,15,10910 1,Small,0,100,1
10910,14,10910 1,Bucees_Large,0,75,0
10911,10,10911 1,Large,75,100,0
10911,17,10911 1,Medium,75,0,0
10912,18,10912 1,Medium,50,0,1
10912,6,10912 1,Medium,0,75,0
10913,3,10913 1,Bucees_Large,100,50,0
10913,3,10913 1,Small,75,75,0
10913,3,10913 1,Medium,0,75,0
10913,2,10913 1,Bucees_Large,100,100,0
10914,1,10914 1,Small,50,50,1
10914,4,10914 1,Bucees_Large,0,50,0
10914,11,10914 1,Small,50,75,1
10914,9,10914 1,Bucees_Large,75,100,0
10914,20,10914 1,Small,75,100,0
10915,4,10915 1,Bucees_Large,100,50,0
10915,1,10915 1,Small,75,100,1
10916,1,10916 1,Small,50,50,1
10916,22,10916 1,Large,50,0,1
10916,13,10916 1,Large,0,100,0
10916,7,10916 1,Large,100,75,0
10917,10,10917 1,Small,75,0,1
10917,24,10917 1,Large,100,0,0
10917,10,10917 1,Bucees_Large,100,0,0
10917,4,10917 1,Bucees_Large,0,75,0
10917,14,10917 1,Medium,75,100,0
10918,13,10918 1,Small,50,0,0
10918,2,10918 1,Small,50,50,1
10918,19,10918 1,Large,75,75,0
10919,5,10919 1,Small,50,0,0
10919,6,10919 1,Bucees_Large,0,100,0
10919,6,10919 1,Medium,100,75,1
10920,20,10920 1,Medium,0,0,0
10920,20,10920 1,Medium,0,50,0
10921,2,10921 1,Large,50,75,1
10921,13,10921 1,Medium,75,0,1
10921,17,10921 1,Medium,50,100,1
10921,2,10921 1,Medium,0,0,1
10921,15,10921 1,Small,100,75,1
10922,8,10922 1,Bucees_Large,0,75,1
10923,13,10923 1,Small,75,75,0
10923,10,10923 1,Bucees_Large,100,0,1
10923,19,10923 1,Large,100,0,0
10923,15,10923 1,Large,100,75,1
10924,2,10924 1,Medium,50,50,0
10924,2,10924 1,Bucees_Large,0,0,1
10924,25,10924 1,Large,50,50,1
10924,2,10924 1,Medium,100,0,1
10925,25,10925 1,Medium,0,0,0
10926,7,10926 1,Medium,0,50,1
10926,6,10926 1,Small,0,50,1
10926,10,10926 1,Small,100,50,0
10927,16,10927 1,Large,0,100,0
10927,12,10927 1,Small,50,100,0
10927,4,10927 1,Bucees_Large,0,0,0
10928,18,10928 1,Bucees_Large,50,0,1
10928,8,10928 1,Small,100,75,0
10929,4,10929 1,Large,75,75,0
10929,13,10929 1,Large,0,0,1
10929,18,10929 1,Medium,50,100,1
10929,21,10929 1,Large,75,100,1
10930,6,10930 1,Bucees_Large,50,100,1
10930,15,10930 1,Large,50,50,0
10930,19,10930 1,Small,50,100,0
10930,7,10930 1,Small,100,50,0
10930,16,10930 1,Large,100,100,0
10931,3,10931 1,Bucees_Large,50,50,0
10931,20,10931 1,Bucees_Large,100,100,0
10931,24,10931 1,Bucees_Large,0,75,0
10932,13,10932 1,Medium,100,50,0
10932,13,10932 1,Small,75,50,0
10933,20,10933 1,Bucees_Large,75,100,1
10934,14,10934 1,Medium,100,75,0
10934,3,10934 1,Large,75,0,1
10935,19,10935 1,Large,0,50,1
10935,7,10935 1,Bucees_Large,0,0,0
10935,6,10935 1,Bucees_Large,75,100,0
10935,4,10935 1,Bucees_Large,75,75,0
10936,2,10936 1,Small,75,0,0
10936,12,10936 1,Bucees_Large,0,0,1
10937,1,10937 1,Small,100,100,1
10937,14,10937 1,Bucees_Large,75,0,0
10937,18,10937 1,Bucees_Large,75,50,0
10938,18,10938 1,Small,50,50,1
10938,25,10938 1,Small,0,50,0
10939,8,10939 1,Medium,50,50,0
10940,3,10940 1,Large,75,50,0
10940,22,10940 1,Bucees_Large,0,0,1
10940,23,10940 1,Large,0,75,1
10941,21,10941 1,Small,100,50,1
10941,5,10941 1,Large,100,100,0
10941,11,10941 1,Small,75,75,0
10941,25,10941 1,Small,100,75,1
10942,18,10942 1,Large,50,75,1
10942,25,10942 1,Large,50,50,0
10942,24,10942 1,Bucees_Large,50,75,1
10943,14,10943 1,Small,50,0,1
10943,25,10943 1,Medium,75,0,1
10943,11,10943 1,Small,100,100,1
10943,3,10943 1,Medium,75,100,0
10943,3,10943 1,Bucees_Large,100,0,1
10944,20,10944 1,Bucees_Large,75,100,0
10944,12,10944 1,Large,75,0,0
10944,17,10944 1,Bucees_Large,100,100,1
10944,6,10944 1,Medium,75,0,0
10944,2,10944 1,Medium,100,100,0
10945,25,10945 1,Bucees_Large,0,75,0
10945,24,10945 1,Bucees_Large,50,0,0
10945,10,10945 1,Medium,0,75,0
10945,13,10945 1,Bucees_Large,50,50,1
10945,4,10945 1,Bucees_Large,100,100,1
10946,13,10946 1,Small,75,75,1
10946,5,10946 1,Small,75,75,1
10947,13,10947 1,Large,75,100,0
10947,7,10947 1,Small,100,50,0
10947,21,10947 1,Medium,100,0,0
10947,11,10947 1,Large,0,75,0
10947,1,10947 1,Small,100,75,0
10948,23,10948 1,Medium,0,50,1
10949,19,10949 1,Small,75,0,1
10949,13,10949 1,Large,75,0,1
10949,7,10949 1,Small,0,75,1
10949,17,10949 1,Large,50,75,1
10950,17,10950 1,Small,75,75,0
10950,13,10950 1,Medium,75,0,1
10950,1,10950 1,Large,75,0,1
10950,21,10950 1,Medium,100,0,1
10951,7,10951 1,Bucees_Large,0,100,0
10952,1,10952 1,Large,100,75,1
10952,15,10952 1,Small,75,0,1
10953,22,10953 1,Bucees_Large,75,50,0
10953,4,10953 1,Bucees_Large,50,0,1
10953,9,10953 1,Bucees_Large,75,0,0
10953,3,10953 1,Medium,75,100,0
10953,23,10953 1,Small,100,50,1
10954,12,10954 1,Small,0,100,0
10955,22,10955 1,Small,100,75,0
10956,25,10956 1,Bucees_Large,75,0,0
10956,23,10956 1,Bucees_Large,75,75,0
10957,5,10957 1,Bucees_Large,100,75,0
10957,7,10957 1,Large,50,100,0
10957,4,10957 1,Medium,75,50,0
10957,12,10957 1,Large,0,50,1
10958,19,10958 1,Large,0,100,0
10958,19,10958 1,Medium,75,50,1
10958,1,10958 1,Medium,100,100,0
10958,7,10958 1,Medium,75,100,0
10959,25,10959 1,Medium,100,75,1
10960,4,10960 1,Medium,75,75,0
10960,20,10960 1,Medium,75,50,0
10961,19,10961 1,Large,75,50,0
10961,10,10961 1,Bucees_Large,50,50,0
10961,13,10961 1,Bucees_Large,100,100,1
10961,16,10961 1,Medium,0,100,1
10962,12,10962 1,Small,75,100,0
10962,20,10962 1,Large,50,75,0
10962,7,10962 1,Small,75,0,1
10962,22,10962 1,Small,100,100,0
10963,13,10963 1,Small,75,0,1
10964,12,10964 1,Large,50,50,1
10964,2,10964 1,Bucees_Large,100,75,0
10964,9,10964 1,Small,75,75,1
10964,25,10964 1,Small,100,100,1
10965,8,10965 1,Bucees_Large,50,100,1
10965,3,10965 1,Medium,0,100,0
10965,2,10965 1,Bucees_Large,100,50,0
10965,12,10965 1,Medium,50,100,1
10965,21,10965 1,Large,100,75,0
10966,18,10966 1,Medium,100,50,1
10966,16,10966 1,Bucees_Large,50,100,1
10967,15,10967 1,Bucees_Large,100,0,0
10967,25,10967 1,Medium,75,0,0
10967,18,10967 1,Small,50,0,1
10967,21,10967 1,Medium,50,75,0
10968,1,10968 1,Large,100,75,1
10968,12,10968 1,Bucees_Large,100,75,0
10968,3,10968 1,Medium,50,100,1
10968,5,10968 1,Small,0,75,0
10968,25,10968 1,Medium,100,0,0
10969,6,10969 1,Small,75,75,0
10969,8,10969 1,Bucees_Large,100,50,1
10969,1,10969 1,Medium,75,100,0
10969,23,10969 1,Small,75,0,1
10969,21,10969 1,Large,100,100,1
10970,16,10970 1,Large,75,50,0
10970,3,10970 1,Bucees_Large,50,75,1
10970,24,10970 1,Large,0,0,0
10970,24,10970 1,Large,50,100,0
10970,1,10970 1,Small,100,0,0
10971,19,10971 1,Small,100,50,0
10971,5,10971 1,Small,100,50,0
10972,15,10972 1,Large,100,100,0
10972,9,10972 1,Small,75,0,1
10972,20,10972 1,Medium,0,50,0
10973,16,10973 1,Medium,100,75,0
10974,23,10974 1,Small,75,100,1
10975,18,10975 1,Large,75,75,0
10975,5,10975 1,Small,0,50,0
10976,14,10976 1,Small,100,0,1
10976,2,10976 1,Bucees_Large,0,75,0
10976,5,10976 1,Bucees_Large,0,0,1
10976,25,10976 1,Medium,75,100,0
10977,20,10977 1,Large,0,100,1
10978,24,10978 1,Large,75,75,1
10978,22,10978 1,Large,0,50,0
10978,4,10978 1,Bucees_Large,100,75,1
10979,11,10979 1,Bucees_Large,75,0,0
10979,7,10979 1,Small,75,50,1
10979,24,10979 1,Medium,75,75,1
10979,17,10979 1,Small,0,100,1
10980,12,10980 1,Large,75,50,0
10980,24,10980 1,Medium,50,50,1
10980,8,10980 1,Bucees_Large,0,0,1
10981,22,10981 1,Small,0,100,1
10981,2,10981 1,Medium,0,100,0
10981,24,10981 1,Small,75,75,0
10981,22,10981 1,Small,100,0,0
10982,4,10982 1,Bucees_Large,75,100,0
10982,10,10982 1,Medium,0,0,0
10983,9,10983 1,Medium,100,75,1
10983,16,10983 1,Large,100,75,0
10983,18,10983 1,Small,100,50,0
10983,3,10983 1,Large,100,100,1
10983,12,10983 1,Small,75,50,0
10984,8,10984 1,Bucees_Large,100,75,0
10985,18,10985 1,Large,50,50,0
10985,5,10985 1,Small,100,100,1
10985,7,10985 1,Small,75,100,1
10986,20,10986 1,Medium,0,50,0
10986,6,10986 1,Small,0,50,0
10987,3,10987 1,Large,100,50,1
10987,5,10987 1,Bucees_Large,0,50,1
10987,16,10987 1,Medium,0,50,0
10987,6,10987 1,Small,75,0,0
10987,12,10987 1,Small,0,75,0
10988,20,10988 1,Large,50,0,1
10988,22,10988 1,Medium,50,50,0
10988,3,10988 1,Bucees_Large,50,50,1
10989,1,10989 1,Large,100,50,1
10989,9,10989 1,Bucees_Large,50,0,0
10990,19,10990 1,Bucees_Large,0,100,0
10990,3,10990 1,Small,0,100,0
10991,6,10991 1,Large,50,75,1
10991,7,10991 1,Large,50,50,0
10992,12,10992 1,Large,100,75,1
10992,1,10992 1,Medium,100,75,1
10993,12,10993 1,Large,100,100,0
10994,11,10994 1,Large,75,75,1
10994,20,10994 1,Bucees_Large,50,100,1
10994,20,10994 1,Bucees_Large,50,50,0
10994,3,10994 1,Bucees_Large,50,50,0
10995,19,10995 1,Small,75,100,0
10996,3,10996 1,Large,0,75,0
10996,25,10996 1,Small,75,100,1
10996,12,10996 1,Large,50,75,1
10996,7,10996 1,Small,50,0,0
10996,22,10996 1,Large,100,75,1
10997,17,10997 1,Bucees_Large,0,0,0
10997,6,10997 1,Medium,0,50,1
10997,10,10997 1,Large,50,50,0
10997,22,10997 1,Bucees_Large,50,75,0
10997,18,10997 1,Large,50,75,1
10998,20,10998 1,Large,75,50,1
10998,10,10998 1,Small,0,50,0
10998,2,10998 1,Small,75,0,1
10998,13,10998 1,Bucees_Large,100,50,0
10999,10,10999 1,Small,75,75,0
10999,2,10999 1,Large,100,100,1
10999,7,10999 1,Medium,0,0,0
11000,12,11000 1,Large,100,0,1
11000,5,11000 1,Medium,0,0,0
11000,3,11000 1,Bucees_Large,50,0,1
11000,3,11000 1,Large,50,50,0
11000,2,11000 1,Medium,50,75,0
11001,3,11001 1,Small,100,50,1
11002,1,11002 1,Large,100,50,0
11002,4,11002 1,Large,75,75,0
11002,24,11002 1,Medium,100,100,1
11002,24,11002 1,Large,50,0,1
11002,13,11002 1,Large,50,50,0
11003,10,11003 1,Medium,100,75,0
11003,16,11003 1,Small,0,50,1
11004,20,11004 1,Bucees_Large,50,50,0
11004,22,11004 1,Small,0,50,1
11004,5,11004 1,Large,75,50,1
11005,10,11005 1,Small,0,100,0
11005,9,11005 1,Bucees_Large,100,100,1
11005,6,11005 1,Small,100,0,1
11005,8,11005 1,Large,75,0,1
11006,21,11006 1,Bucees_Large,50,0,0
11006,24,11006 1,Small,100,75,1
11006,25,11006 1,Medium,75,100,0
11007,13,11007 1,Medium,50,0,0
11007,3,11007 1,Large,0,0,1
11007,24,11007 1,Small,0,100,0
11008,4,11008 1,Bucees_Large,75,75,0
11008,10,11008 1,Small,50,75,1
11008,16,11008 1,Large,0,0,0
11008,9,11008 1,Bucees_Large,0,75,0
11009,4,11009 1,Large,75,50,1
11009,18,11009 1,Large,100,0,1
11009,25,11009 1,Bucees_Large,0,50,1
11009,6,11009 1,Large,75,0,1
11009,22,11009 1,Large,75,100,1
11010,17,11010 1,Small,75,50,0
11010,6,11010 1,Medium,100,75,0
11011,7,11011 1,Large,100,100,0
11012,20,11012 1,Small,0,75,1
11012,9,11012 1,Bucees_Large,100,75,1
11012,13,11012 1,Bucees_Large,0,50,1
11012,11,11012 1,Large,50,50,1
11013,21,11013 1,Small,50,50,0
11013,24,11013 1,Bucees_Large,100,75,0
11013,9,11013 1,Bucees_Large,50,0,1
11013,11,11013 1,Medium,50,75,0
11014,6,11014 1,Large,75,50,1
11014,16,11014 1,Large,100,100,0
11015,19,11015 1,Small,50,0,1
11015,23,11015 1,Medium,0,0,1
11015,10,11015 1,Medium,50,0,0
11015,4,11015 1,Large,100,75,1
11016,9,11016 1,Large,50,100,0
11017,8,11017 1,Medium,75,75,0
11018,21,11018 1,Small,0,0,1
11019,8,11019 1,Large,50,50,1
11019,22,11019 1,Medium,75,50,1
11019,8,11019 1,Medium,50,50,1
11019,21,11019 1,Large,100,0,0
11019,5,11019 1,Medium,0,75,0
11020,19,11020 1,Medium,0,0,1
11021,18,11021 1,Small,75,75,0
11022,15,11022 1,Small,50,50,0
11022,9,11022 1,Medium,50,0,0
11023,18,11023 1,Bucees_Large,0,75,0
11023,13,11023 1,Medium,0,0,0
11023,15,11023 1,Small,0,100,1
11023,10,11023 1,Medium,100,0,1
11024,12,11024 1,Large,50,0,1
11025,11,11025 1,Medium,100,0,0
11025,9,11025 1,Bucees_Large,0,100,1
11025,25,11025 1,Small,0,100,1
11025,14,11025 1,Large,100,75,0
11026,19,11026 1,Medium,100,100,0
11026,6,11026 1,Large,100,0,0
11026,18,11026 1,Large,75,75,1
11026,2,11026 1,Bucees_Large,75,100,1
11027,6,11027 1,Small,100,50,0
11028,22,11028 1,Large,50,75,1
11028,15,11028 1,Medium,100,75,0
11028,4,11028 1,Large,50,75,1
11028,12,11028 1,Medium,0,100,1
11029,17,11029 1,Medium,100,75,1
11030,5,11030 1,Large,75,0,1
11030,19,11030 1,Large,0,100,0
11031,25,11031 1,Medium,100,50,0
11031,1,11031 1,Bucees_Large,50,75,0
11031,15,11031 1,Bucees_Large,0,75,0
11031,20,11031 1,Large,75,75,1
11032,19,11032 1,Large,50,100,1
11032,25,11032 1,Medium,0,50,1
11032,18,11032 1,Medium,0,0,0
11033,20,11033 1,Bucees_Large,50,50,0
11033,7,11033 1,Medium,100,75,0
11033,17,11033 1,Medium,0,100,1
11033,13,11033 1,Medium,50,100,1
11034,19,11034 1,Medium,0,75,0
11034,7,11034 1,Large,75,0,0
11034,2,11034 1,Small,75,50,1
11035,16,11035 1,Medium,75,75,0
11035,7,11035 1,Large,0,0,1
11036,19,11036 1,Medium,75,100,0
11036,1,11036 1,Small,50,100,1
11036,7,11036 1,Small,100,50,1
11036,6,11036 1,Bucees_Large,0,0,1
11037,10,11037 1,Medium,50,100,0
11037,9,11037 1,Large,0,75,1
11037,10,11037 1,Bucees_Large,75,0,1
11037,18,11037 1,Large,50,75,0
11037,7,11037 1,Medium,100,100,1
11038,4,11038 1,Small,0,100,1
11038,7,11038 1,Small,100,0,0
11038,3,11038 1,Small,50,50,0
11038,13,11038 1,Large,100,75,0
11038,16,11038 1,Small,75,50,0
11039,20,11039 1,Medium,75,0,1
11039,22,11039 1,Large,0,0,0
11039,9,11039 1,Large,100,0,0
11040,24,11040 1,Small,75,100,1
11041,13,11041 1,Medium,100,50,0
11041,12,11041 1,Medium,0,0,0
11041,21,11041 1,Small,50,50,1
11041,12,11041 1,Large,0,50,0
11041,3,11041 1,Large,0,50,1
11042,20,11042 1,Bucees_Large,0,75,1
11042,6,11042 1,Small,100,75,1
11042,7,11042 1,Small,100,75,0
11043,25,11043 1,Small,50,0,0
11043,4,11043 1,Medium,100,50,0
11043,16,11043 1,Medium,75,100,0
11043,10,11043 1,Small,100,100,1
11044,16,11044 1,Bucees_Large,0,75,0
11044,23,11044 1,Medium,50,50,0
11044,4,11044 1,Medium,75,100,0
11044,9,11044 1,Large,100,50,0
11045,2,11045 1,Large,100,50,1
11045,16,11045 1,Small,0,75,1
11045,14,11045 1,Medium,50,100,0
11045,20,11045 1,Small,0,75,1
11045,23,11045 1,Medium,50,75,0
11046,9,11046 1,Medium,0,100,0
11047,14,11047 1,Medium,0,0,1
11047,13,11047 1,Large,0,0,1
11047,6,11047 1,Medium,50,100,1
11048,14,11048 1,Medium,100,75,1
11048,11,11048 1,Bucees_Large,75,75,0
11049,17,11049 1,Large,100,0,1
11049,12,11049 1,Medium,100,50,0
11049,9,11049 1,Bucees_Large,100,75,1
11050,14,11050 1,Small,100,75,1
11050,16,11050 1,Medium,0,100,0
11050,2,11050 1,Medium,50,0,1
11050,9,11050 1,Large,0,75,1
11050,3,11050 1,Medium,0,75,0
11051,16,11051 1,Large,75,50,0
11051,8,11051 1,Medium,100,100,0
11051,11,11051 1,Medium,75,50,1
11051,11,11051 1,Large,0,50,1
11051,1,11051 1,Medium,100,50,1
11052,8,11052 1,Small,0,75,1
11052,4,11052 1,Small,0,100,0
11052,18,11052 1,Medium,100,50,0
11052,22,11052 1,Small,0,0,1
11052,25,11052 1,Small,0,0,0
11053,11,11053 1,Small,100,100,0
11053,15,11053 1,Bucees_Large,75,0,1
11053,4,11053 1,Small,50,50,1
11053,25,11053 1,Bucees_Large,50,75,1
11053,24,11053 1,Large,75,100,1
11054,8,11054 1,Large,50,100,1
11054,7,11054 1,Bucees_Large,50,75,1
11055,11,11055 1,Bucees_Large,75,75,0
11055,8,11055 1,Medium,0,75,1
11055,24,11055 1,Medium,100,75,0
11055,13,11055 1,Medium,75,0,1
11055,13,11055 1,Small,100,50,0
11056,13,11056 1,Bucees_Large,50,100,0
11056,8,11056 1,Small,50,75,0
11057,20,11057 1,Medium,100,0,0
11057,6,11057 1,Small,0,100,0
11057,9,11057 1,Small,100,100,0
11057,4,11057 1,Bucees_Large,100,0,0
11058,14,11058 1,Bucees_Large,75,75,0
11058,18,11058 1,Small,50,50,0
11058,23,11058 1,Medium,100,75,0
11058,4,11058 1,Bucees_Large,100,50,1
11059,12,11059 1,Bucees_Large,100,0,0
11059,2,11059 1,Medium,100,75,0
11059,23,11059 1,Medium,0,0,0
11059,15,11059 1,Medium,50,0,1
11059,17,11059 1,Large,50,100,0
11060,20,11060 1,Small,100,100,0
11060,5,11060 1,Bucees_Large,0,100,1
11061,7,11061 1,Medium,100,0,0
11061,1,11061 1,Small,0,50,0
11062,20,11062 1,Small,100,0,0
11063,23,11063 1,Bucees_Large,50,75,1
11063,25,11063 1,Small,100,50,0
11063,10,11063 1,Medium,50,0,0
11063,23,11063 1,Large,50,50,1
11064,12,11064 1,Large,100,75,1
11064,24,11064 1,Bucees_Large,0,100,0
11065,1,11065 1,Medium,0,100,0
11065,6,11065 1,Bucees_Large,75,75,1
11065,8,11065 1,Large,100,0,0
11066,13,11066 1,Bucees_Large,50,50,0
11067,1,11067 1,Medium,0,75,1
11067,17,11067 1,Small,0,100,0
11067,1,11067 1,Bucees_Large,0,0,1
11068,21,11068 1,Large,50,0,0
11068,21,11068 1,Small,50,0,1
11068,13,11068 1,Small,50,50,0
11068,11,11068 1,Medium,75,75,1
11068,19,11068 1,Large,50,75,0
11069,2,11069 1,Bucees_Large,75,50,1
11069,3,11069 1,Medium,75,75,1
11070,23,11070 1,Medium,50,100,0
11071,10,11071 1,Bucees_Large,50,100,0
11071,2,11071 1,Large,0,75,0
11071,8,11071 1,Medium,50,50,0
11071,20,11071 1,Bucees_Large,0,0,0
11071,20,11071 1,Bucees_Large,50,75,1
11072,18,11072 1,Large,100,50,0
11073,6,11073 1,Bucees_Large,100,0,0
11074,23,11074 1,Bucees_Large,50,100,1
11074,20,11074 1,Bucees_Large,100,0,1
11074,2,11074 1,Large,0,100,1
11074,14,11074 1,Bucees_Large,0,100,1
11075,23,11075 1,Bucees_Large,0,75,0
11075,18,11075 1,Small,100,0,1
11075,8,11075 1,Bucees_Large,100,50,0
11075,9,11075 1,Medium,75,0,1
11076,1,11076 1,Bucees_Large,100,0,1
11076,20,11076 1,Small,50,100,1
11076,13,11076 1,Bucees_Large,100,100,0
11076,24,11076 1,Bucees_Large,75,0,1
11076,12,11076 1,Small,75,75,0
11077,15,11077 1,Small,50,0,0
11078,20,11078 1,Medium,50,0,0
11079,7,11079 1,Medium,75,0,0
11079,3,11079 1,Medium,75,0,0
11079,7,11079 1,Bucees_Large,0,100,1
11079,1,11079 1,Medium,0,100,0
11080,24,11080 1,Medium,100,50,1
11080,19,11080 1,Large,100,75,1
11080,20,11080 1,Medium,50,75,0
11081,7,11081 1,Large,0,100,0
11081,20,11081 1,Medium,100,50,1
11081,23,11081 1,Small,100,100,0
11082,21,11082 1,Bucees_Large,100,75,0
11082,2,11082 1,Small,0,100,0
11082,16,11082 1,Large,50,50,1
11082,20,11082 1,Large,75,50,0
11083,25,11083 1,Medium,100,100,0
11083,25,11083 1,Small,75,75,0
11083,16,11083 1,Small,50,0,0
11084,24,11084 1,Large,100,0,0
11084,5,11084 1,Small,0,75,0
11085,3,11085 1,Bucees_Large,100,0,1
11085,19,11085 1,Large,100,75,0
11085,18,11085 1,Large,50,75,0
11086,20,11086 1,Bucees_Large,50,75,1
11086,22,11086 1,Large,75,100,0
11087,11,11087 1,Bucees_Large,0,50,1
11087,22,11087 1,Small,75,100,0
11087,11,11087 1,Bucees_Large,100,100,1
11087,4,11087 1,Small,0,50,0
11087,11,11087 1,Medium,50,0,1
11088,14,11088 1,Bucees_Large,50,0,0
11089,25,11089 1,Large,0,0,0
11089,17,11089 1,Medium,0,75,1
11089,17,11089 1,Large,50,75,0
11090,4,11090 1,Large,75,50,0
11091,9,11091 1,Large,75,100,1
11091,2,11091 1,Large,0,0,1
11091,11,11091 1,Small,100,100,0
11091,21,11091 1,Small,50,100,1
11092,4,11092 1,Medium,50,75,0
11092,2,11092 1,Medium,75,0,1
11092,13,11092 1,Large,100,75,1
11092,15,11092 1,Large,0,0,1
11093,15,11093 1,Large,50,75,0
11093,8,11093 1,Medium,0,75,1
11093,4,11093 1,Large,50,75,0
11094,1,11094 1,Small,50,0,1
11095,16,11095 1,Small,0,0,0
11095,13,11095 1,Small,0,75,1
11096,21,11096 1,Large,50,75,0
11096,20,11096 1,Small,50,75,1
11097,5,11097 1,Small,75,75,1
11097,1,11097 1,Large,50,0,1
11098,2,11098 1,Medium,75,75,0
11098,12,11098 1,Bucees_Large,50,0,1
11098,5,11098 1,Large,100,0,0
11099,25,11099 1,Small,0,75,1
11099,19,11099 1,Bucees_Large,100,0,1
11099,1,11099 1,Bucees_Large,100,100,1
11099,1,11099 1,Bucees_Large,50,0,0
11099,5,11099 1,Medium,75,0,1
11100,11,11100 1,Bucees_Large,0,50,0
11100,16,11100 1,Bucees_Large,100,100,0
11100,1,11100 1,Large,0,75,1
11100,19,11100 1,Bucees_Large,50,50,1
11100,18,11100 1,Large,75,75,0
11101,16,11101 1,Bucees_Large,50,50,0
11101,3,11101 1,Small,75,75,0
11102,16,11102 1,Small,100,100,1
11102,18,11102 1,Bucees_Large,50,100,0
11102,13,11102 1,Medium,75,100,1
11102,17,11102 1,Large,0,50,1
11103,20,11103 1,Medium,0,0,0
11103,18,11103 1,Small,100,50,0
11104,18,11104 1,Medium,0,100,0
11104,15,11104 1,Medium,50,75,0
11104,14,11104 1,Medium,50,0,1
11104,21,11104 1,Medium,50,100,1
11105,15,11105 1,Small,100,75,0
11105,16,11105 1,Small,0,50,1
11105,15,11105 1,Medium,50,0,0
11105,10,11105 1,Small,0,75,0
11106,23,11106 1,Bucees_Large,0,50,0
11106,11,11106 1,Medium,50,0,0
11106,22,11106 1,Small,50,75,0
11106,5,11106 1,Bucees_Large,100,100,0
11106,1,11106 1,Large,75,100,1
11107,1,11107 1,Medium,50,0,1
11108,15,11108 1,Bucees_Large,50,75,1
11108,18,11108 1,Large,0,75,0
11108,24,11108 1,Small,75,100,0
11109,12,11109 1,Large,50,0,1
11109,21,11109 1,Bucees_Large,0,75,1
11109,24,11109 1,Small,100,50,1
11109,14,11109 1,Small,0,100,1
11109,19,11109 1,Small,0,75,1
11110,3,11110 1,Bucees_Large,0,75,1
11110,15,11110 1,Small,50,0,1
11111,23,11111 1,Bucees_Large,50,100,0
11111,23,11111 1,Large,50,0,1
11111,23,11111 1,Large,0,100,1
11111,20,11111 1,Bucees_Large,100,75,0
11111,16,11111 1,Small,100,50,1
11112,19,11112 1,Small,100,0,1
11112,10,11112 1,Bucees_Large,75,75,0
11112,22,11112 1,Large,100,0,1
11112,16,11112 1,Bucees_Large,100,75,1
11113,22,11113 1,Small,50,50,0
11113,19,11113 1,Small,50,100,1
11113,14,11113 1,Medium,100,0,0
11113,9,11113 1,Medium,0,100,1
11113,9,11113 1,Small,50,75,0
11114,11,11114 1,Medium,75,50,0
11114,15,11114 1,Bucees_Large,100,50,1
11115,18,11115 1,Bucees_Large,100,0,0
11115,4,11115 1,Medium,0,75,1
11116,2,11116 1,Medium,0,50,1
11116,9,11116 1,Small,75,50,0
11116,17,11116 1,Medium,0,0,0
11116,6,11116 1,Large,0,75,0
11116,23,11116 1,Bucees_Large,0,0,1
11117,21,11117 1,Bucees_Large,75,100,1
11117,18,11117 1,Large,75,50,0
11117,4,11117 1,Bucees_Large,100,0,1
11118,20,11118 1,Large,75,100,1
11118,13,11118 1,Large,75,0,0
11118,17,11118 1,Medium,100,75,1
11118,5,11118 1,Bucees_Large,0,50,0
11119,16,11119 1,Bucees_Large,50,50,1
11119,21,11119 1,Medium,75,0,0
11119,23,11119 1,Small,100,50,1
11120,14,11120 1,Large,50,75,0
11120,11,11120 1,Medium,100,75,0
11120,11,11120 1,Bucees_Large,100,50,1
11120,7,11120 1,Bucees_Large,0,75,0
11121,19,11121 1,Medium,50,0,0
11121,19,11121 1,Small,50,0,0
11121,2,11121 1,Bucees_Large,100,0,1
11121,1,11121 1,Large,100,0,0
11122,25,11122 1,Medium,100,50,0
11122,23,11122 1,Large,0,100,1
11122,1,11122 1,Bucees_Large,100,100,1
11122,21,11122 1,Medium,0,75,1
11123,16,11123 1,Bucees_Large,100,75,0
11123,5,11123 1,Bucees_Large,50,50,0
11124,7,11124 1,Large,50,100,0
11124,18,11124 1,Small,0,75,0
11124,21,11124 1,Bucees_Large,50,50,1
11125,13,11125 1,Bucees_Large,50,75,0
11125,3,11125 1,Bucees_Large,0,100,0
11125,5,11125 1,Large,50,100,1
